 ID, Name, Parameters, Thread, Context, % Shaders Busy, Clocks
130,glDrawElements,( mode = GL_TRIANGLES; count = 12; type = GL_UNSIGNED_SHORT; indices = 0x0 ),0x65CD,77,37.79,11006
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindBuffer,( target = GL_ARRAY_BUFFER; buffer = 15006 ),0x65CD,77,,
,glBufferData,( target = GL_ARRAY_BUFFER; size = 162080; data = 0x0; usage = GL_DYNAMIC_DRAW ),0x65CD,77,,
,glMapBufferRange,( target = GL_ARRAY_BUFFER; offset = 0; length = 44000; access = GL_MAP_WRITE_BIT|GL_MAP_INVALIDATE_BUFFER_BIT; return_value = 0xPointerData ),0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindBuffer,( target = GL_ELEMENT_ARRAY_BUFFER; buffer = 15007 ),0x65CD,77,,
,glBufferData,( target = GL_ELEMENT_ARRAY_BUFFER; size = 16356; data = 0x0; usage = GL_DYNAMIC_DRAW ),0x65CD,77,,
,glMapBufferRange,( target = GL_ELEMENT_ARRAY_BUFFER; offset = 0; length = 4500; access = GL_MAP_WRITE_BIT|GL_MAP_INVALIDATE_BUFFER_BIT; return_value = 0xPointerData ),0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUnmapBuffer,( target = 34962 ) -> 1,0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUnmapBuffer,( target = 34963 ) -> 1,0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glEnable,( cap = GL_BLEND ),0x65CD,77,,
,glBlendFuncSeparate,( srcRGB = 770; dstRGB = 771; srcAlpha = 1; dstAlpha = 771 ),0x65CD,77,,
,glDepthRangef,( zNear = 0; zFar = 0 ),0x65CD,77,,
,glEnable,( cap = GL_SCISSOR_TEST ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE0 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10308 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 16 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156448 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x0 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x16 ),0x65CD,77,,
,glEnableVertexAttribArray,( index = 2 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x24 ),0x65CD,77,,
,glEnableVertexAttribArray,( index = 3 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x32 ),0x65CD,77,,
131,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x24 ),0x65CD,77,33.68,8684
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBlendFunc,( sfactor = GL_ONE; dfactor = GL_ONE_MINUS_SRC_ALPHA ),0x65CD,77,,
,glScissor,( x = 72; y = 552; width = 158; height = 158 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11318 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686328 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156760 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x320 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x336 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x344 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x352 ),0x65CD,77,,
132,glDrawElements,( mode = GL_TRIANGLES; count = 252; type = GL_UNSIGNED_SHORT; indices = 0x36 ),0x65CD,77,61.27,15935
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBlendFuncSeparate,( srcRGB = 770; dstRGB = 771; srcAlpha = 1; dstAlpha = 771 ),0x65CD,77,,
,glScissor,( x = 0; y = 0; width = 1600; height = 720 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10733 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156088 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x480 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x496 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x504 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x512 ),0x65CD,77,,
133,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x540 ),0x65CD,77,21.01,7742
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 368 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156088 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4000 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4016 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4024 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x4032 ),0x65CD,77,,
134,glDrawElements,( mode = GL_TRIANGLES; count = 12; type = GL_UNSIGNED_SHORT; indices = 0x552 ),0x65CD,77,22.52,8256
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10733 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686328 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156376 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4160 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4176 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4184 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x4192 ),0x65CD,77,,
135,glDrawElements,( mode = GL_TRIANGLES; count = 222; type = GL_UNSIGNED_SHORT; indices = 0x576 ),0x65CD,77,23.48,7770
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156472 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4480 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4496 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x4504 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x4512 ),0x65CD,77,,
136,glDrawElements,( mode = GL_TRIANGLES; count = 18; type = GL_UNSIGNED_SHORT; indices = 0x1020 ),0x65CD,77,49.4,11214
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 368 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156688 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x7200 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x7216 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x7224 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x7232 ),0x65CD,77,,
137,glDrawElements,( mode = GL_TRIANGLES; count = 228; type = GL_UNSIGNED_SHORT; indices = 0x1056 ),0x65CD,77,17.88,7572
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 18 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 8693 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 11 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156352 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x7680 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x7696 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x7704 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x7712 ),0x65CD,77,,
138,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x1512 ),0x65CD,77,17.78,7396
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10707 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 16 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156304 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x13760 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x13776 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x13784 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x13792 ),0x65CD,77,,
139,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x1524 ),0x65CD,77,8.85,8031
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glScissor,( x = 284; y = 692; width = 27; height = 14 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10733 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156136 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x13920 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x13936 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x13944 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x13952 ),0x65CD,77,,
140,glDrawElements,( mode = GL_TRIANGLES; count = 108; type = GL_UNSIGNED_SHORT; indices = 0x1536 ),0x65CD,77,15.76,7290
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glScissor,( x = 0; y = 0; width = 1600; height = 720 ),0x65CD,77,,
,glUseProgram,( program = 18 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 8693 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 11 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156688 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x14080 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x14096 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x14104 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x14112 ),0x65CD,77,,
141,glDrawElements,( mode = GL_TRIANGLES; count = 108; type = GL_UNSIGNED_SHORT; indices = 0x1752 ),0x65CD,77,13.05,7286
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 368 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 16 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156088 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x16960 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x16976 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x16984 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x16992 ),0x65CD,77,,
142,glDrawElements,( mode = GL_TRIANGLES; count = 108; type = GL_UNSIGNED_SHORT; indices = 0x1968 ),0x65CD,77,14.44,7231
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 18 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 8693 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 11 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156304 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x18240 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x18256 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x18264 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x18272 ),0x65CD,77,,
143,glDrawElements,( mode = GL_TRIANGLES; count = 234; type = GL_UNSIGNED_SHORT; indices = 0x2184 ),0x65CD,77,22,7769
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 368 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 16 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156256 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x21120 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x21136 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x21144 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x21152 ),0x65CD,77,,
144,glDrawElements,( mode = GL_TRIANGLES; count = 12; type = GL_UNSIGNED_SHORT; indices = 0x2652 ),0x65CD,77,24.18,7928
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11299 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686328 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156760 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x24160 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x24176 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x24184 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x24192 ),0x65CD,77,,
145,glDrawElements,( mode = GL_TRIANGLES; count = 54; type = GL_UNSIGNED_SHORT; indices = 0x2676 ),0x65CD,77,17.19,7732
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBlendFuncSeparate,( srcRGB = 770; dstRGB = 771; srcAlpha = 773; dstAlpha = 1 ),0x65CD,77,,
,glUseProgram,( program = 57 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156688 ),0x65CD,77,,
,glUniform4fv,( location = 13; count = 1; value = 0x169156184 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x24480 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x24496 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x24504 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x24512 ),0x65CD,77,,
146,glDrawElements,( mode = GL_TRIANGLES; count = 24; type = GL_UNSIGNED_SHORT; indices = 0x2784 ),0x65CD,77,15.22,7249
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBlendFuncSeparate,( srcRGB = 770; dstRGB = 771; srcAlpha = 1; dstAlpha = 771 ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10733 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156376 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x25120 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x25136 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x25144 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x25152 ),0x65CD,77,,
147,glDrawElements,( mode = GL_TRIANGLES; count = 24; type = GL_UNSIGNED_SHORT; indices = 0x2832 ),0x65CD,77,29.94,8739
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 368 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156088 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x25760 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x25776 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x25784 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x25792 ),0x65CD,77,,
148,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x2880 ),0x65CD,77,22.86,7989
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBlendFuncSeparate,( srcRGB = 770; dstRGB = 771; srcAlpha = 773; dstAlpha = 1 ),0x65CD,77,,
,glUseProgram,( program = 59 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11018 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 3 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE1 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11019 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 10; count = 1; value = 0x169156184 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x26400 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x26416 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x26424 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x26432 ),0x65CD,77,,
149,glDrawElements,( mode = GL_TRIANGLES; count = 18; type = GL_UNSIGNED_SHORT; indices = 0x2892 ),0x65CD,77,20.12,7735
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBlendFuncSeparate,( srcRGB = 770; dstRGB = 771; srcAlpha = 1; dstAlpha = 771 ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE0 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 368 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 16 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE1 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156352 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x26560 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x26576 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x26584 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x26592 ),0x65CD,77,,
150,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x2928 ),0x65CD,77,13.88,7044
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE0 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 103 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156160 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x27040 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x27056 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x27064 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x27072 ),0x65CD,77,,
151,glDrawElements,( mode = GL_TRIANGLES; count = 30; type = GL_UNSIGNED_SHORT; indices = 0x2940 ),0x65CD,77,10.03,7019
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 18 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 8693 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 11 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686328 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156304 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x27200 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x27216 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x27224 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x27232 ),0x65CD,77,,
152,glDrawElements,( mode = GL_TRIANGLES; count = 30; type = GL_UNSIGNED_SHORT; indices = 0x3000 ),0x65CD,77,9.7,6979
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156784 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x28000 ),0x65CD,77,,
